;V1;V2;V3;A1;A2;A3;U1;U2;U3
;V;V;V;A;A;A;V;V;V
0,014678;-7701,387216;-3107,402847;11017,60753;-2,265597058;1,618283613;0,970970168;-4593,984369;-14125,01038;18718,99475
0,014743;-7497,541589;-3355,995075;11097,15705;-2,265597058;1,618283613;1,29462689;-4141,546514;-14453,15212;18594,69864
0,014808;-7293,695963;-3639,390214;11117,04443;-2,265597058;1,618283613;1,29462689;-3654,305748;-14756,43464;18410,74039
0,014873;-7050,075579;-3927,757199;11181,6784;-2,265597058;1,618283613;1,29462689;-3122,318381;-15109,4356;18231,75398
0,014939;-6846,229953;-4211,152338;11231,39685;-2,58925378;1,618283613;1,618283613;-2635,077614;-15442,54919;18077,6268
0,015004;-6682,159082;-4499,519322;11271,17161;-2,58925378;1,618283613;1,29462689;-2182,63976;-15770,69093;17953,33069
0,015069;-6354,017342;-4673,533882;11310,94636;-2,265597058;1,618283613;1,618283613;-1680,48346;-15984,48025;17664,9637
0,015134;-6150,171715;-4981,788244;11320,89005;-2,265597058;1,618283613;1,941940335;-1168,38347;-16302,6783;17471,06177
0,015200;-5906,551332;-5195,57756;11355,69296;-2,58925378;1,29462689;1,941940335;-710,9737714;-16551,27052;17262,2443
0,015265;-5662,930948;-5439,197943;11365,63665;-2,265597058;1,618283613;2,265597058;-223,733005;-16804,8346;17028,5676
0,015330;-5459,085322;-5648,015415;11395,46772;-2,265597058;1,618283613;1,941940335;188,9300931;-17043,48314;16854,55304
0,015395;-5170,718337;-5886,663953;11310,94636;-2,58925378;1,618283613;1,941940335;715,945616;-17197,61032;16481,6647
0,015461;-4927,097954;-6130,284337;11281,1153;-2,265597058;1,618283613;2,265597058;1203,186382;-17411,39963;16208,21325
0,015526;-4643,702815;-6339,101808;11281,1153;-2,58925378;1,618283613;2,265597058;1695,398993;-17620,2171;15924,81811
0,015591;-4400,082431;-6582,722191;11221,45316;-2,265597058;1,618283613;2,265597058;2182,63976;-17804,17535;15621,53559
0,015656;-4151,490204;-6791,539662;11201,56578;-2,265597058;1,618283613;2,58925378;2640,049459;-17993,10545;15353,05599
0,015722;-3868,095064;-7069,962958;11141,90365;-2,58925378;1,618283613;2,58925378;3201,867894;-18211,86661;15009,99871
0,015787;-3584,699924;-7278,780429;11087,21336;-2,265597058;1,29462689;2,58925378;3694,080505;-18365,99379;14671,91328
0,015852;-3296,33294;-7447,823144;11047,4386;-2,265597058;1,618283613;2,912910503;4151,490204;-18495,26175;14343,77154
0,015917;-3092,487313;-7681,499838;10977,83278;-2,265597058;1,618283613;2,912910503;4589,012524;-18659,33262;14070,32009
0,015982;-2809,092174;-7890,317309;10893,31142;-2,58925378;1,29462689;2,912910503;5081,225135;-18783,62873;13702,40359
0,016048;-2520,725189;-8094,162936;10813,76191;-2,265597058;1,618283613;3,236567225;5573,437746;-18907,92484;13334,4871
0,016113;-2277,104806;-8302,980407;10734,21239;-2,265597058;1,29462689;3,236567225;6025,875601;-19037,1928;13011,3172
0,016178;-1993,709667;-8432,248366;10649,69104;-2,265597058;1,29462689;3,236567225;6438,538699;-19081,9394;12643,4007
0,016243;-1750,089283;-8626,150303;10540,31046;-1,941940335;1,29462689;3,236567225;6876,06102;-19166,46076;12290,39974
0,016309;-1461,722299;-8795,193018;10445,84541;-2,265597058;1,29462689;3,236567225;7333,470719;-19241,03843;11907,56771
0,016374;-1218,101916;-8959,263889;10336,46483;-2,265597058;1,29462689;3,236567225;7741,161972;-19295,72872;11554,56675
0,016439;-934,7067764;-9048,75709;10212,16872;-1,941940335;1,29462689;3,560223948;8114,050314;-19260,92581;11146,87549
0,016504;-686,1145486;-9237,687184;10053,06969;-2,265597058;1,29462689;3,560223948;8551,572635;-19290,75687;10739,18424
0,016570;-442,4941654;-9406,729898;9958,604644;-2,265597058;0,970970168;3,236567225;8964,235733;-19365,33454;10401,09881
0,016635;-159,0990258;-9535,997857;9844,252219;-2,265597058;1,29462689;3,560223948;9376,898831;-19380,25008;10003,35125
0,016699;129,2679584;-9729,899795;9714,984261;-2,265597058;0,970970168;3,560223948;9859,167753;-19444,88406;9585,716302
0,016764;412,6630981;-9829,336686;9565,828924;-2,265597058;0,970970168;3,560223948;10241,99978;-19395,16561;9153,165826
0,016829;656,2834813;-9978,492022;9436,560966;-2,265597058;0,970970168;3,88388067;10634,7755;-19415,05299;8780,277485
0,016894;944,6504655;-10072,95707;9282,433785;-2,265597058;0,647313445;3,560223948;11017,60753;-19355,39085;8337,783319
0,016959;1188,270849;-10187,30949;9153,165826;-2,265597058;0,970970168;3,88388067;11375,58034;-19340,47532;7964,894977
0,017024;1431,891232;-10311,60561;9028,869712;-2,265597058;0,970970168;3,88388067;11743,49684;-19340,47532;7596,97848
0,017089;1675,511615;-10435,90172;8874,742531;-1,941940335;0,647313445;3,560223948;12111,41334;-19310,64425;7199,230916
0,017154;1963,878599;-10485,62017;8680,840593;-1,941940335;0,647313445;3,88388067;12449,49877;-19166,46076;6716,961994
0,017219;2247,273739;-10599,97259;8476,994967;-1,941940335;0,647313445;3,88388067;12847,24633;-19076,96756;6229,721228
0,017284;2490,894122;-10684,49395;8337,783319;-2,265597058;0,647313445;3,88388067;13175,38807;-19022,27727;5846,889197
0,017349;2734,514505;-10764,04346;8148,853226;-1,941940335;0,647313445;3,88388067;13498,55797;-18912,89669;5414,338721
0,017414;3022,88149;-10848,56482;7945,007599;-2,265597058;0,647313445;3,88388067;13871,44631;-18793,57242;4922,12611
0,017479;3266,501873;-10967,88909;7741,161972;-2,58925378;0,647313445;4,207537393;14234,39096;-18709,05106;4474,6601
0,017544;3549,897012;-11017,60753;7537,316346;-2,265597058;0,647313445;4,207537393;14567,50455;-18554,92388;3987,419333
0,017609;3838,263997;-11092,1852;7333,470719;-2,265597058;0,323656723;4,207537393;14930,4492;-18425,65592;3495,206722
0,017674;4081,88438;-11136,9318;7099,794025;-2,265597058;0,323656723;4,207537393;15218,81618;-18236,72583;3017,909645
0,017739;4365,279519;-11181,6784;6856,173642;-2,265597058;0,323656723;4,207537393;15546,95792;-18037,85205;2490,894122
0,017804;4613,871747;-11186,65025;6642,384326;-2,265597058;0,323656723;4,207537393;15800,522;-17829,03458;2028,512579
0,017869;4897,266887;-11221,45316;6408,707632;-2,265597058;0;4,207537393;16118,72005;-17630,16079;1511,440745
0,017934;5140,88727;-11261,22792;6165,087248;-1,941940335;0;4,207537393;16402,11519;-17426,31517;1024,199978
0,017999;5384,507653;-11301,00267;5916,495021;-1,941940335;0;4,531194115;16685,51033;-17217,49769;531,9873674
0,018064;5633,099881;-11305,97452;5702,705705;-2,265597058;-0,323656723;4,207537393;16939,0744;-17008,68022;69,60582377
0,018129;5836,945508;-11271,17161;5439,197943;-1,941940335;0;4,531194115;17108,11711;-16710,36955;-397,7475644
0,018194;6040,791135;-11231,39685;5215,464938;-1,941940335;0;4,531194115;17272,18798;-16446,86179;-825,3261962
0,018259;6324,186274;-11226,42501;4951,957177;-1,941940335;-0,323656723;4,207537393;17550,61128;-16178,38218;-1372,229097
0,018324;6567,806657;-11226,42501;4698,393105;-1,941940335;-0,323656723;4,531194115;17794,23166;-15924,81811;-1869,413553
0,018389;6771,652284;-11191,62209;4419,96981;-1,941940335;-0,323656723;4,531194115;17963,27438;-15611,5919;-2351,682475
0,018454;6975,497911;-11146,87549;4136,57467;-1,941940335;-0,647313445;4,531194115;18122,3734;-15283,45016;-2838,923241
0,018519;7219,118294;-11107,10074;3853,17953;-1,618283613;-0,647313445;4,531194115;18326,21903;-14960,28027;-3365,938764
0,018584;7467,710522;-11067,32598;3564,812546;-1,618283613;-0,647313445;4,531194115;18535,0365;-14632,13853;-3902,897976
0,018649;7671,556149;-11027,55122;3311,248474;-1,941940335;-0,647313445;4,531194115;18699,10737;-14338,7997;-4360,307675
0,018714;7830,655174;-10948,00171;3037,797023;-1,618283613;-0,647313445;4,531194115;18778,65689;-13985,79873;-4792,858151
0,018779;8034,500801;-10833,64929;2749,430039;-1,618283613;-0,647313445;4,531194115;18868,15009;-13583,07932;-5285,070762
0,018844;8238,346428;-10783,93084;2495,865967;-1,618283613;-0,970970168;4,531194115;19022,27727;-13279,79681;-5742,480461
0,018909;8442,192055;-10704,38133;2252,245584;-1,29462689;-0,647313445;4,531194115;19146,57338;-12956,62691;-6189,946471
0,018974;8566,488169;-10624,83181;1978,794133;-1,29462689;-0,970970168;4,531194115;19191,31998;-12603,62595;-6587,694036
0,019039;8730,559039;-10470,70463;1690,427149;-1,29462689;-0,970970168;4,531194115;19201,26367;-12161,13178;-7040,13189
0,019104;8894,629909;-10376,23959;1407,032009;-0,970970168;-0,970970168;4,531194115;19270,8695;-11783,2716;-7487,5979
0,019169;9098,475536;-10296,69007;1153,467937;-1,29462689;-0,970970168;4,531194115;19395,16561;-11450,15801;-7945,007599
0,019234;9217,799805;-10177,3658;904,875709;-1,29462689;-0,970970168;4,531194115;19395,16561;-11082,24151;-8312,924096
0,019299;9342,095919;-10058,04154;631,4242585;-0,970970168;-0,970970168;4,531194115;19400,13745;-10689,46579;-8710,671661
0,019364;9506,16679;-9933,745421;348,0291189;-0,970970168;-0,970970168;4,531194115;19439,91221;-10281,77454;-9158,137671
0,019429;9665,265815;-9809,449307;59,66213466;-0,970970168;-1,29462689;4,531194115;19474,71512;-9869,111442;-9605,603681
0,019494;9789,561929;-9690,125038;-223,733005;-0,970970168;-0,970970168;4,854850838;19479,68697;-9466,392033;-10013,29493
0,019559;9913,858043;-9565,828924;-477,2970773;-0,970970168;-0,970970168;4,854850838;19479,68697;-9088,531847;-10391,15512
0,019624;9993,407556;-9371,926987;-720,9174605;-0,970970168;-1,29462689;4,531194115;19365,33454;-8651,009526;-10714,32502
0,019689;10117,70367;-9237,687184;-999,3407556;-0,647313445;-1,29462689;4,854850838;19355,39085;-8238,346428;-11117,04443
0,019754;10237,02794;-9083,560002;-1282,735895;-0,647313445;-1,29462689;4,854850838;19320,58794;-7800,824107;-11519,76383
0,019819;10361,32405;-8919,489132;-1506,4689;-0,647313445;-1,29462689;4,531194115;19280,81319;-7413,020232;-11867,79295
0,019884;10440,87357;-8790,221174;-1774,948506;-0,323656723;-0,970970168;4,531194115;19231,09474;-7015,272667;-12215,82207
0,019949;10525,39492;-8631,122148;-2058,343646;-0,647313445;-1,29462689;4,531194115;19156,51707;-6572,778502;-12583,73857
0,020014;10644,71919;-8432,248366;-2311,907718;-0,647313445;-1,29462689;4,531194115;19076,96756;-6120,340647;-12956,62691
0,020079;10729,24055;-8302,980407;-2555,528101;-0,323656723;-1,29462689;4,854850838;19032,22096;-5747,452306;-13284,76865
0,020144;10808,79006;-8109,07847;-2833,951396;-0,323656723;-1,29462689;4,531194115;18917,86853;-5275,127073;-13642,74146
0,020209;10888,33958;-7900,260998;-3147,177603;-0,323656723;-1,29462689;4,854850838;18788,60057;-4753,083395;-14035,51718
0,020274;10972,86093;-7696,415371;-3445,488277;0;-1,29462689;4,854850838;18669,2763;-4250,927095;-14418,34921
0,020339;11012,63569;-7492,569745;-3728,883416;0;-1,29462689;4,854850838;18505,20543;-3763,686328;-14741,51911
0,020404;11052,41045;-7288,724118;-3952,616421;0;-1,618283613;4,854850838;18341,13456;-3336,107697;-15005,02687
0,020469;11092,1852;-7050,075579;-4216,124183;0,323656723;-1,29462689;5,178507561;18142,26078;-2833,951396;-15308,30939
0,020534;11176,70656;-6841,258108;-4504,491167;0,323656723;-1,29462689;5,178507561;18017,96467;-2336,766941;-15681,19773
0,020599;11216,48132;-6637,412481;-4787,886307;0,323656723;-1,618283613;4,854850838;17853,8938;-1849,526175;-16004,36762
0,020664;11216,48132;-6354,017342;-5041,450379;0,647313445;-1,29462689;4,854850838;17570,49866;-1312,566963;-16257,9317
0,020729;11216,48132;-6145,19987;-5285,070762;0,647313445;-1,29462689;4,854850838;17361,68119;-860,1291081;-16501,55208
0,020794;11216,48132;-5906,551332;-5498,860078;0,647313445;-1,618283613;4,854850838;17123,03265;-407,6912535;-16715,34139
0,020859;11256,25607;-5662,930948;-5767,339684;0,647313445;-1,29462689;5,178507561;16919,18702;104,4087357;-17023,59576
0,020924;11216,48132;-5414,338721;-6020,903756;0,970970168;-1,29462689;4,854850838;16630,82004;606,5650357;-17237,38507
0,020989;11216,48132;-5170,718337;-6234,693072;0,970970168;-1,618283613;4,854850838;16387,19965;1063,974735;-17451,17439
0,021054;11176,70656;-4927,097954;-6498,200834;1,29462689;-1,29462689;5,178507561;16103,80451;1571,102879;-17674,90739
0,021119;11136,9318;-4683,477571;-6721,933839;0,970970168;-1,29462689;4,854850838;15820,40937;2038,456268;-17858,86564
0,021184;11136,9318;-4434,885343;-6955,610533;1,29462689;-1,29462689;4,854850838;15571,81715;2520,725189;-18092,54234
0,021249;11092,1852;-4151,490204;-7169,399849;1,618283613;-1,29462689;4,854850838;15243,67541;3017,909645;-18261,58505
0,021314;11012,63569;-3863,123219;-7373,245475;1,29462689;-1,29462689;4,854850838;14875,75891;3510,122256;-18385,88117
0,021379;10933,08618;-3579,72808;-7611,894014;1,618283613;-1,618283613;4,854850838;14512,81426;4032,165934;-18544,98019
0,021444;10888,33958;-3291,361096;-7825,68333;1,618283613;-1,29462689;4,854850838;14179,70067;4534,322234;-18714,02291
0,021509;10848,56482;-3047,740712;-8029,528957;1,618283613;-1,29462689;4,854850838;13896,30553;4981,788244;-18878,09378
0,021574;10769,01531;-2759,373728;-8198,571672;1,618283613;-1,29462689;4,531194115;13528,38903;5439,197943;-18967,58698
0,021639;10644,71919;-2515,753345;-8392,473609;1,941940335;-1,29462689;4,854850838;13160,47254;5876,720264;-19037,1928
0,021704;10565,16968;-2232,358205;-8596,319236;1,941940335;-1,29462689;4,531194115;12797,52789;6363,961031;-19161,48892
0,021769;10480,64832;-1983,765978;-8735,530884;1,941940335;-1,29462689;4,531194115;12464,4143;6751,764906;-19216,17921
0,021834;10401,09881;-1700,370838;-8894,629909;1,941940335;-1,29462689;4,531194115;12101,46965;7194,259071;-19295,72872
0,021899;10276,8027;-1412,003854;-9018,926023;1,941940335;-1,29462689;4,531194115;11688,80655;7606,922169;-19295,72872
0,021964;10157,47843;-1168,38347;-9207,856116;1,941940335;-1,29462689;4,207537393;11325,8619;8039,472646;-19365,33454
0,022029;10033,18231;-959,5659992;-9381,870676;1,941940335;-0,970970168;4,531194115;10992,74831;8422,304677;-19415,05299
0,022094;9913,858043;-641,3679476;-9511,138634;1,941940335;-1,29462689;4,207537393;10555,22599;8869,770687;-19424,99668
0,022159;9789,561929;-353,0009634;-9630,462903;1,941940335;-1,29462689;4,207537393;10142,56289;9277,46194;-19420,02483
0,022224;9665,265815;-109,3805802;-9789,561929;2,265597058;-1,29462689;4,207537393;9774,646396;9680,181349;-19454,82774
0,022289;9545,941546;178,986404;-9918,829888;1,941940335;-1,29462689;4,207537393;9366,955142;10097,81629;-19464,77143
0,022354;9381,870676;462,3815436;-10038,15416;2,265597058;-1,29462689;4,207537393;8919,489132;10500,5357;-19420,02483
0,022419;9257,574562;785,5514397;-10132,6192;2,265597058;-1,29462689;4,207537393;8472,023122;10918,17064;-19390,19377
0,022484;9098,475536;964,5378437;-10276,8027;2,265597058;-1,29462689;4,207537393;8133,937692;11241,34054;-19375,27823
0,022549;8974,179422;1312,566963;-10316,57745;2,265597058;-1,29462689;3,88388067;7661,61246;11629,14441;-19290,75687
0,022614;8849,883308;1496,525211;-10470,70463;2,265597058;-0,970970168;3,88388067;7353,358097;11967,22984;-19320,58794
0,022679;8646,037682;1769,976662;-10550,25415;2,265597058;-1,29462689;3,560223948;6876,06102;12320,23081;-19196,29183
0,022744;8486,938656;2058,343646;-10684,49395;2,265597058;-1,29462689;3,560223948;6428,59501;12742,8376;-19171,4326
0,022809;8322,867785;2301,964029;-10783,93084;2,58925378;-1,29462689;3,88388067;6020,903756;13085,89487;-19106,79863
0,022874;8119,022159;2590,331013;-10833,64929;2,265597058;-1,29462689;3,560223948;5528,691145;13423,9803;-18952,67144
0,022939;7915,176532;2833,951396;-10938,05802;2,265597058;-1,29462689;3,560223948;5081,225135;13772,00942;-18853,23455
0,023004;7711,330905;3117,346536;-10997,72016;2,58925378;-1,29462689;3,560223948;4593,984369;14115,06669;-18709,05106
0,023069;7547,260035;3405,71352;-11067,32598;2,58925378;-1,29462689;3,560223948;4141,546514;14473,0395;-18614,58601
0,023134;7303,639652;3649,333904;-11151,84734;2,58925378;-1,29462689;3,236567225;3654,305748;14801,18124;-18455,48699
0,023199;7099,794025;3892,954287;-11201,56578;2,912910503;-1,29462689;3,560223948;3206,839738;15094,52007;-18301,35981
0,023264;6811,427041;4181,321271;-11271,17161;2,58925378;-1,29462689;3,236567225;2630,10577;15452,49288;-18082,59865
0,023329;6528,031901;4464,716411;-11261,22792;2,58925378;-1,618283613;3,236567225;2063,31549;15725,94433;-17789,25982
0,023394;6528,031901;4753,083395;-11380,55219;2,912910503;-1,29462689;3,236567225;1774,948506;16133,63558;-17908,58409
0,023459;6160,115404;4961,900866;-11320,89005;2,912910503;-1,29462689;2,912910503;1198,214538;16282,79092;-17481,00546
0,023524;5996,044534;5280,098918;-11261,22792;2,58925378;-1,29462689;2,912910503;715,945616;16541,32684;-17257,27245
0,023589;5752,42415;5528,691145;-11310,94636;2,912910503;-0,970970168;2,912910503;223,733005;16839,63751;-17063,37051
0,023654;5508,803767;5737,508617;-11301,00267;2,58925378;-1,29462689;2,58925378;-228,7048495;17038,51129;-16809,80644
0,023719;5265,183384;5976,157155;-11261,22792;2,58925378;-1,29462689;2,58925378;-710,9737714;17237,38507;-16526,4113
0,023784;4976,8164;6184,974627;-11221,45316;2,912910503;-1,29462689;2,58925378;-1208,158227;17406,42779;-16198,26956
0,023849;4733,196017;6428,59501;-11211,50947;2,58925378;-1,29462689;2,265597058;-1695,398993;17640,10448;-15944,70549
0,023914;4489,575633;6672,215393;-11181,6784;2,58925378;-1,29462689;2,265597058;-2182,63976;17853,8938;-15671,25404
0,023979;4206,180494;6881,032864;-11141,90365;2,912910503;-1,29462689;2,265597058;-2674,852371;18022,93651;-15348,08414
0,024044;3957,588266;7119,681403;-11097,15705;2,58925378;-1,29462689;1,941940335;-3162,093137;18216,83845;-15054,74531
0,024109;3674,193126;7368,273631;-11057,38229;2,912910503;-1,29462689;1,941940335;-3694,080505;18425,65592;-14731,57542
0,024174;3390,797987;7577,091102;-10987,77647;2,912910503;-1,29462689;1,941940335;-4186,293115;18564,86757;-14378,57445
0,024239;3142,205759;7746,133817;-10938,05802;2,58925378;-1,29462689;1,941940335;-4603,928058;18684,19184;-14080,26378
0,024304;2858,810619;7945,007599;-10863,48035;2,58925378;-1,29462689;1,618283613;-5086,19698;18808,48795;-13722,29097
0,024369;2615,190236;8148,853226;-10783,93084;2,58925378;-0,970970168;1,618283613;-5533,66299;18932,78407;-13399,12108
0,024434;2326,823252;8352,698853;-10699,40948;2,58925378;-1,29462689;1,618283613;-6025,875601;19052,10834;-13026,23273
0,024499;2083,202869;8521,741568;-10619,85997;2,58925378;-1,29462689;1,618283613;-6438,538699;19141,60154;-12703,06284
0,024564;1839,582485;8685,812438;-10510,47939;2,58925378;-0,970970168;1,618283613;-6846,229953;19196,29183;-12350,06188
0,024629;1556,187346;8844,911464;-10386,18328;2,265597058;-0,970970168;1,29462689;-7288,724118;19231,09474;-11942,37062
0,024694;1267,820362;9008,982334;-10261,88716;2,58925378;-0,970970168;1,29462689;-7741,161972;19270,8695;-11529,70752
0,024759;1024,199978;9173,053204;-10172,39396;2,58925378;-0,970970168;1,29462689;-8148,853226;19345,44716;-11196,59394
