Time;V1;V2;V3;A1;A2;A3;U1;U2;U3
;V;V;V;A;A;A;V;V;V
0.006459;7343.414408;3569.784391;-11161.79103;2.265597058;-1.941940335;2.912910503;3773.630017;14731.57542;-18505.20543
0.006525;7099.794025;3813.404774;-11201.56578;2.58925378;-1.941940335;2.912910503;3286.389251;15014.97056;-18301.35981
0.006590;6856.173642;4101.771758;-11241.34054;2.265597058;-2.265597058;2.912910503;2754.401884;15343.1123;-18097.51418
0.006655;6652.328015;4385.166898;-11281.1153;2.58925378;-1.941940335;2.912910503;2267.161117;15666.28219;-17933.44331
0.006720;6403.735787;4673.533882;-11320.89005;2.58925378;-1.941940335;2.912910503;1730.201905;15994.42393;-17724.62584
0.006786;6199.89016;4917.154265;-11330.83374;2.265597058;-1.941940335;2.912910503;1282.735895;16247.98801;-17530.7239
0.006851;5996.044534;5125.971736;-11365.63665;2.58925378;-1.941940335;2.58925378;870.0727972;16491.60839;-17361.68119
0.006916;5752.42415;5364.620275;-11375.58034;2.265597058;-1.618283613;2.58925378;387.8038753;16740.20062;-17128.00449
0.006981;5508.803767;5608.240658;-11375.58034;2.265597058;-1.618283613;2.58925378;-99.4368911;16983.821;-16884.38411
0.007047;5265.183384;5822.029974;-11310.94636;2.58925378;-1.618283613;2.265597058;-556.8465902;17132.97634;-16576.12975
0.007112;5021.563001;6060.678513;-11261.22792;2.912910503;-1.618283613;2.58925378;-1039.115512;17321.90643;-16282.79092
0.007177;4733.196017;6269.495984;-11251.28423;2.58925378;-1.618283613;2.265597058;-1536.299968;17520.78021;-15984.48025
0.007242;4489.575633;6547.919279;-11251.28423;2.58925378;-1.618283613;2.265597058;-2058.343646;17799.20351;-15740.85986
0.007307;4245.95525;6756.736751;-11221.45316;2.912910503;-1.618283613;2.265597058;-2510.7815;17978.18991;-15467.40841
0.007373;3957.588266;7000.357134;-11181.6784;2.58925378;-1.618283613;1.941940335;-3042.768868;18182.03554;-15139.26667
0.007438;3674.193126;7209.174605;-11107.10074;2.912910503;-1.618283613;1.941940335;-3534.981479;18316.27534;-14781.29386
0.007503;3430.572743;7413.020232;-11057.38229;2.912910503;-1.29462689;1.941940335;-3982.447489;18470.40252;-14487.95503
0.007568;3186.95236;7616.865859;-11017.60753;2.912910503;-1.29462689;1.941940335;-4429.913499;18634.47339;-14204.55989
0.007634;2898.585376;7855.514397;-10948.00171;2.912910503;-1.29462689;1.941940335;-4956.929022;18803.51611;-13846.58709
0.007699;2615.190236;8064.331869;-10833.64929;2.912910503;-1.29462689;1.941940335;-5449.141633;18897.98115;-13448.83952
0.007764;2371.569853;8233.374583;-10744.15608;2.912910503;-1.29462689;1.941940335;-5861.804731;18977.53067;-13115.72594
0.007829;2083.202869;8397.445454;-10659.63473;2.912910503;-0.970970168;1.618283613;-6314.242585;19057.08018;-12742.8376
