Tempo;V1;V2;V3;A1;A2;A3;U1;U2;U3
s;V;V;V;A;A;A;V;V;V
0.372450;7547.260035;3405.71352;-11067.32598;2.58925378;-1.29462689;3.560223948;4141.546514;14473.0395;-18614.58601
0.372515;7303.639652;3649.333904;-11151.84734;2.58925378;-1.29462689;3.236567225;3654.305748;14801.18124;-18455.48699
0.372580;7099.794025;3892.954287;-11201.56578;2.912910503;-1.29462689;3.560223948;3206.839738;15094.52007;-18301.35981
0.372645;6811.427041;4181.321271;-11271.17161;2.58925378;-1.29462689;3.236567225;2630.10577;15452.49288;-18082.59865
0.372710;6528.031901;4464.716411;-11261.22792;2.58925378;-1.618283613;3.236567225;2063.31549;15725.94433;-17789.25982
0.372775;6528.031901;4753.083395;-11380.55219;2.912910503;-1.29462689;3.236567225;1774.948506;16133.63558;-17908.58409
0.372840;6160.115404;4961.900866;-11320.89005;2.912910503;-1.29462689;2.912910503;1198.214538;16282.79092;-17481.00546
0.372905;5996.044534;5280.098918;-11261.22792;2.58925378;-1.29462689;2.912910503;715.945616;16541.32684;-17257.27245
0.372970;5752.42415;5528.691145;-11310.94636;2.912910503;-0.970970168;2.912910503;223.733005;16839.63751;-17063.37051
0.373035;5508.803767;5737.508617;-11301.00267;2.58925378;-1.29462689;2.58925378;-228.7048495;17038.51129;-16809.80644
0.373100;5265.183384;5976.157155;-11261.22792;2.58925378;-1.29462689;2.58925378;-710.9737714;17237.38507;-16526.4113
0.373165;4976.8164;6184.974627;-11221.45316;2.912910503;-1.29462689;2.58925378;-1208.158227;17406.42779;-16198.26956
0.373230;4733.196017;6428.59501;-11211.50947;2.58925378;-1.29462689;2.265597058;-1695.398993;17640.10448;-15944.70549
0.373295;4489.575633;6672.215393;-11181.6784;2.58925378;-1.29462689;2.265597058;-2182.63976;17853.8938;-15671.25404
0.373360;4206.180494;6881.032864;-11141.90365;2.912910503;-1.29462689;2.265597058;-2674.852371;18022.93651;-15348.08414
0.373425;3957.588266;7119.681403;-11097.15705;2.58925378;-1.29462689;1.941940335;-3162.093137;18216.83845;-15054.74531
0.373490;3674.193126;7368.273631;-11057.38229;2.912910503;-1.29462689;1.941940335;-3694.080505;18425.65592;-14731.57542
0.373555;3390.797987;7577.091102;-10987.77647;2.912910503;-1.29462689;1.941940335;-4186.293115;18564.86757;-14378.57445
0.373620;3142.205759;7746.133817;-10938.05802;2.58925378;-1.29462689;1.941940335;-4603.928058;18684.19184;-14080.26378
0.373685;2858.810619;7945.007599;-10863.48035;2.58925378;-1.29462689;1.618283613;-5086.19698;18808.48795;-13722.29097
0.373750;2615.190236;8148.853226;-10783.93084;2.58925378;-0.970970168;1.618283613;-5533.66299;18932.78407;-13399.12108
0.373815;2326.823252;8352.698853;-10699.40948;2.58925378;-1.29462689;1.618283613;-6025.875601;19052.10834;-13026.23273
0.373880;2083.202869;8521.741568;-10619.85997;2.58925378;-1.29462689;1.618283613;-6438.538699;19141.60154;-12703.06284
0.373945;1839.582485;8685.812438;-10510.47939;2.58925378;-0.970970168;1.618283613;-6846.229953;19196.29183;-12350.06188
0.374010;1556.187346;8844.911464;-10386.18328;2.265597058;-0.970970168;1.29462689;-7288.724118;19231.09474;-11942.37062
0.374075;1267.820362;9008.982334;-10261.88716;2.58925378;-0.970970168;1.29462689;-7741.161972;19270.8695;-11529.70752
0.374140;1024.199978;9173.053204;-10172.39396;2.58925378;-0.970970168;1.29462689;-8148.853226;19345.44716;-11196.59394
0.374205;780.5795952;9337.124075;-10058.04154;2.265597058;-0.970970168;1.29462689;-8556.54448;19395.16561;-10838.62113
0.374270;492.212611;9466.392033;-9968.548333;2.58925378;-0.970970168;1.29462689;-8974.179422;19434.94037;-10460.76094
0.374335;169.0427149;9620.519214;-9789.561929;2.58925378;-0.647313445;1.29462689;-9451.476499;19410.08114;-9958.604644
0.374400;-74.57766833;9784.590085;-9650.350282;2.265597058;-0.970970168;0.970970168;-9859.167753;19434.94037;-9575.772613
0.374465;-323.1698961;9879.055131;-9531.026012;2.58925378;-0.647313445;0.970970168;-10202.22503;19410.08114;-9207.856116
0.374530;-566.7902793;10067.98522;-9371.926987;2.58925378;-0.647313445;0.970970168;-10634.7755;19439.91221;-8805.136707
0.374595;-850.1854189;10162.45027;-9207.856116;2.58925378;-0.647313445;0.970970168;-11012.63569;19370.30639;-8357.670697
0.374660;-1093.805802;10281.77454;-9113.39107;2.58925378;-0.647313445;0.970970168;-11375.58034;19395.16561;-8019.585268
0.374725;-1382.172786;10366.2959;-8964.235733;2.265597058;-0.647313445;0.970970168;-11748.46868;19330.53163;-7582.062947
0.374790;-1625.79317;10416.01434;-8800.164863;2.265597058;-0.647313445;0.970970168;-12041.80751;19216.17921;-7174.371693
0.374855;-1909.188309;10525.39492;-8606.262925;2.58925378;-0.647313445;0.970970168;-12434.58323;19131.65785;-6697.074616
0.374920;-2157.780537;10649.69104;-8501.854189;2.265597058;-0.323656723;0.970970168;-12807.47157;19151.54523;-6344.073652
0.374985;-2441.175677;10734.21239;-8322.867785;2.58925378;-0.647313445;0.647313445;-13175.38807;19057.08018;-5881.692109
0.375050;-2684.79606;10853.53666;-8119.022159;2.265597058;-0.323656723;0.970970168;-13538.33272;18972.55882;-5434.226099
0.375115;-2973.163044;10938.05802;-7885.345465;2.58925378;-0.323656723;0.647313445;-13911.22107;18823.40349;-4912.182421
0.375180;-3256.558184;11022.57938;-7671.556149;2.58925378;-0.323656723;0.647313445;-14279.13756;18694.13553;-4414.997965
0.375245;-3539.953323;11067.32598;-7467.710522;2.58925378;0;0.647313445;-14607.2793;18535.0365;-3927.757199
0.375310;-3788.545551;11141.90365;-7234.033828;2.58925378;0;0.647313445;-14930.4492;18375.93748;-3445.488277
0.375375;-4071.940691;11191.62209;-7020.244512;2.58925378;0;0.323656723;-15263.56278;18211.86661;-2948.303821
0.375440;-4315.561074;11266.19976;-6786.567818;2.58925378;0;0.323656723;-15581.76084;18052.76758;-2471.006744
0.375505;-4603.928058;11310.94636;-6572.778502;2.58925378;0;0.647313445;-15914.87442;17883.72487;-1968.850444
0.375570;-4807.773685;11355.69296;-6334.129963;2.265597058;0;0.323656723;-16163.46665;17689.82293;-1526.356278
0.375635;-5091.168825;11320.89005;-6090.50958;2.58925378;0.323656723;0.323656723;-16412.05888;17411.39963;-999.3407556
0.375700;-5334.789208;11355.69296;-5876.720264;2.265597058;0.323656723;0.323656723;-16690.48217;17232.41323;-541.9310565
0.375765;-5578.409591;11360.66481;-5672.874638;2.265597058;0.323656723;0.323656723;-16939.0744;17033.53945;-94.46504655
0.375830;-5782.255218;11360.66481;-5409.366876;2.265597058;0.323656723;0.323656723;-17142.92003;16770.03168;372.8883416
0.375895;-5986.100844;11320.89005;-5185.633871;2.265597058;0.647313445;0.323656723;-17306.9909;16506.52392;800.4669734
0.375960;-6234.693072;11281.1153;-4922.12611;2.265597058;0.323656723;0.323656723;-17515.80837;16203.24141;1312.566963
0.376025;-6478.313455;11276.14345;-4663.590193;2.265597058;0.647313445;0.323656723;-17754.45691;15939.73364;1814.723263
0.376090;-6761.708595;11241.34054;-4390.138742;2.265597058;0.647313445;0.323656723;-18003.04913;15631.47928;2371.569853
0.376155;-6965.554222;11201.56578;-4106.743603;1.941940335;0.647313445;0.323656723;-18167.12;15308.30939;2858.810619
0.376220;-7209.174605;11161.79103;-3853.17953;2.265597058;0.970970168;0;-18370.96563;15014.97056;3355.995075
0.376285;-7413.020232;11117.04443;-3604.587303;2.265597058;0.970970168;0.323656723;-18530.06466;14721.63173;3808.432929
0.376350;-7577.091102;11042.46676;-3331.135852;1.941940335;0.970970168;0;-18619.55786;14373.60261;4245.95525
0.376415;-7820.711485;10957.9454;-3012.9378;2.265597058;0.970970168;0;-18778.65689;13970.8832;4807.773685
0.376480;-8024.557112;10878.39589;-2689.767904;1.941940335;0.970970168;0.323656723;-18902.953;13568.16379;5334.789208
0.376545;-8188.627982;10833.64929;-2456.09121;1.618283613;0.970970168;0;-19022.27727;13289.7405;5732.536772
0.376610;-8392.473609;10754.09977;-2222.414516;1.941940335;1.29462689;0;-19146.57338;12976.51429;6170.059093
0.376675;-8516.769723;10639.74735;-1978.794133;1.618283613;1.29462689;0.323656723;-19156.51707;12618.54148;6537.97559
0.376740;-8720.61535;10515.45123;-1670.539771;1.618283613;1.29462689;0;-19236.06658;12185.991;7050.075579
0.376805;-8879.714376;10430.92988;-1377.200942;1.618283613;1.29462689;0;-19310.64425;11808.13082;7502.513434
0.376870;-9043.785246;10346.40852;-1153.467937;1.618283613;1.29462689;0.323656723;-19390.19377;11499.87646;7890.317309
0.376935;-9168.08136;10232.05609;-914.8193982;1.29462689;1.29462689;0;-19400.13745;11146.87549;8253.261962
0.377000;-9287.405629;10072.95707;-641.3679476;1.29462689;1.29462689;0;-19360.3627;10714.32502;8646.037682
0.377065;-9491.251256;9908.886199;-328.1417406;1.29462689;1.29462689;0.323656723;-19400.13745;10237.02794;9163.109515
0.377130;-9615.54737;9814.421152;-59.66213466;1.29462689;1.29462689;0;-19429.96852;9874.083287;9555.885235
0.377195;-9779.61824;9700.068727;213.7893159;1.29462689;1.29462689;0;-19479.68697;9486.279411;9993.407556
0.377260;-9898.942509;9540.969701;467.3533882;1.29462689;1.29462689;0;-19439.91221;9073.616313;10366.2959
0.377325;-10023.23862;9376.898831;745.7766833;0.970970168;1.29462689;0;-19400.13745;8631.122148;10769.01531
0.377390;-10187.30949;9212.827961;999.3407556;0.970970168;1.618283613;0;-19400.13745;8213.487205;11186.65025
0.377455;-10266.85901;9123.334759;1242.961139;0.970970168;1.618283613;0;-19390.19377;7880.37362;11509.82015
0.377520;-10351.38036;8969.207578;1486.581522;0.647313445;1.29462689;0.323656723;-19320.58794;7482.626056;11837.96189
0.377585;-10430.92988;8805.136707;1824.666952;0.970970168;1.618283613;0;-19236.06658;6980.469756;12255.59683
0.377650;-10510.47939;8641.065837;2068.287335;0.647313445;1.618283613;0;-19151.54523;6572.778502;12578.76672
0.377715;-10634.7755;8476.994967;2331.795096;0.647313445;1.618283613;-0.323656723;-19111.77047;6145.19987;12966.5706
0.377780;-10674.55026;8317.895941;2585.359169;0.647313445;1.618283613;0;-18992.4462;5732.536772;13259.90943
0.377845;-10798.84637;8119.022159;2863.782464;0.647313445;1.618283613;0;-18917.86853;5255.239695;13662.62884
0.377910;-10878.39589;7915.176532;3147.177603;0.323656723;1.618283613;-0.323656723;-18793.57242;4767.998928;14025.57349
0.377975;-10962.91724;7706.359061;3400.741676;0.647313445;1.618283613;0;-18669.2763;4305.617385;14363.65892
0.378040;-11002.692;7502.513434;3649.333904;0.323656723;1.618283613;0;-18505.20543;3853.17953;14652.0259
0.378105;-11042.46676;7298.667807;3952.616421;0;1.618283613;-0.323656723;-18341.13456;3346.051386;14995.08318
0.378170;-11122.01627;7060.019268;4245.95525;0.323656723;1.618283613;-0.323656723;-18182.03554;2814.064018;15367.97152
